787,ua,531,94,2,19,455776.17
788,mm,649,75,5,92,923268.74
789,rs,275,70,52,6,180524.26
790,nu,886,59,23,7,682857.73
791,pa,381,29,33,68,711361.03
792,sk,408,51,24,9,544586.01
793,md,882,81,3,38,881888.6
794,bi,378,91,51,62,575499.26
795,ua,863,19,45,76,692349.77
796,fo,508,95,42,69,746961.99
797,bo,909,57,35,96,817081.58
798,cn,695,98,42,18,590361.98
799,lr,382,44,5,97,239319.25
800,gn,166,88,35,21,99349.1
801,se,700,61,31,44,396064.82
802,vi,764,33,13,84,206869.77
803,gu,534,96,19,14,239162.42
804,om,393,84,18,37,272236.18
805,bz,564,68,16,20,524967.68
806,ni,454,31,30,70,556079.47
807,cc,474,33,4,99,600004.84
808,jp,109,93,9,65,865333.36
809,er,653,35,36,74,18539.72
810,la,119,56,11,85,266232.18
811,cg,131,81,43,80,767779.56
812,kr,586,100,35,55,646709.38
813,ua,286,2,56,56,50493.87
814,vi,639,18,5,72,643766.77
815,hn,109,23,24,9,817745.64
816,pa,396,67,40,52,634544.05
817,vn,433,5,28,38,89775.2
818,mx,150,96,15,66,720153.86
819,bg,397,31,29,96,819545.93
820,ht,923,91,1,37,760093.14
821,ge,537,79,51,84,507289.01
822,et,496,18,45,100,2968.25
823,km,745,18,48,72,139334.18
824,pg,890,25,6,10,726760.3
825,tj,770,100,25,44,259372.62
826,an,153,2,11,15,46908.38
827,sm,324,58,45,41,671276.19
828,cc,548,85,54,89,228094.27
829,lk,779,79,29,47,137105.39
830,ke,733,92,20,80,959959.15
831,bw,102,29,53,62,502220.58
832,um,487,46,37,9,356049.26
833,do,159,73,21,84,103455.89
834,cz,162,28,54,62,133646.83
835,cg,444,35,39,96,134816.09
836,li,920,7,14,54,748494.68
837,to,303,67,14,63,68797.18
838,sk,522,81,56,9,635389.67
839,im,885,31,4,74,407308.97
840,ug,104,11,17,3,77707.87
841,ma,618,100,7,32,840455.84
842,jm,684,20,22,2,560239.16
843,ye,460,28,34,83,623020.16
844,ug,185,52,47,26,219238.28
845,je,911,18,7,16,372595.43
846,mz,948,34,41,53,207360.59
847,za,43,17,56,27,548278.34
848,mz,874,94,41,22,885970.6
849,it,668,36,23,84,448774.64
850,pe,158,88,38,97,811409.45
851,ls,973,7,6,40,581351.56
852,ai,768,45,29,42,471931.43
853,lv,760,77,33,21,16915.05
854,mw,994,98,41,36,321142.02
855,gi,715,96,14,91,735416.95
856,eh,777,67,16,89,807679.27
857,mm,248,18,15,28,53422.55
858,hn,949,20,6,54,813225.55
859,pr,181,84,49,96,128967.01
860,ch,407,50,55,87,84262.44
861,mm,801,47,15,69,1595
862,uz,204,91,27,65,46925.36
863,um,446,77,51,1,983951.98
864,pk,692,8,40,1,846791.43
865,sh,517,6,4,19,176043.71
866,id,400,77,18,63,274509.26
867,ir,260,89,40,83,70631.37
868,sl,912,15,23,80,494942.29
869,gf,769,28,10,34,107706.79
870,gq,967,31,55,80,904744.08
871,ad,925,14,47,89,685398.47
872,ki,390,6,21,1,152571.04
873,sv,689,73,17,5,105730.61
874,dz,615,55,29,72,333141.86
875,uz,546,77,13,21,156258.96
876,ly,562,78,50,25,534879.94
877,hm,148,18,42,39,433686.06
878,dm,474,90,25,45,203342.43
879,tf,375,14,6,31,966613.3
880,mv,71,59,16,76,65197.82
881,mw,369,87,38,30,919815.66
882,vc,789,35,39,35,24355.13
883,mr,22,38,34,34,554050.87
884,gi,684,100,50,20,146921.86
885,yt,726,5,2,9,630605.29
886,mz,535,93,33,86,229879.26
887,es,790,4,12,14,146126.47
888,pm,587,62,19,60,636509.28
889,cr,613,38,37,50,197455.7
890,er,458,68,56,41,568538.89
891,in,745,96,46,19,314070.14
892,jo,532,75,16,67,498817.22
893,ma,878,42,50,88,616706.68
894,um,150,6,6,28,420395.17
895,ky,584,73,44,39,513663.71
896,gb,392,34,53,31,58520.87
897,bb,306,32,52,10,964503.81
898,sd,314,25,9,67,802300.71
899,na,523,66,31,21,580055.56
900,sb,76,42,20,64,142048.03
901,bg,636,65,52,96,379094.4
902,va,908,23,31,85,835915.8
903,am,261,15,51,46,431736.41
904,bg,621,83,20,10,465798.74
905,ao,914,36,38,78,815749.28
906,tn,55,45,49,22,910478.77
907,pr,228,20,10,40,495113.15
908,cz,967,32,11,22,712237.47
909,qa,899,41,50,43,19779.84
910,gb,712,58,5,54,357489.81
911,ck,781,38,52,44,490200.12
912,gw,632,46,42,41,197977.78
913,gr,343,46,11,69,558096.37
914,ye,649,67,15,29,542081.44
915,il,144,76,33,81,765361.11
916,kh,74,49,44,10,797482.93
917,ae,120,21,49,78,282974.77
918,nf,419,62,26,48,69494.85
919,gh,581,13,13,49,86444.4
920,tt,500,87,39,23,763682.47
921,br,614,96,42,33,658717.36
922,mu,735,54,21,24,753599.23
923,kz,639,35,1,26,186632.32
924,fr,267,35,27,88,454098.96
925,tr,547,23,44,64,444134.89
926,zm,298,65,51,58,757851.31
927,cx,279,85,46,74,426952.77
928,au,388,46,34,71,621866.72
929,au,874,86,7,35,471980.83
930,hn,175,37,14,75,835428.98
931,pt,815,16,14,14,48808.61
932,ly,405,73,9,68,713073.25
933,bg,495,80,15,98,401288.06
934,pa,140,33,9,78,896687
935,va,162,96,56,1,814859.62
936,ga,923,47,11,38,756167.92
937,gg,822,60,30,80,500398.59
938,cm,544,33,48,27,637509.33
939,ro,823,83,11,61,769492.79
940,md,146,5,39,15,533718.03
941,ml,739,49,24,47,158714.33
942,om,552,42,13,81,567828.24
943,so,556,9,26,28,659101.92
944,ug,410,86,13,30,544810.17
945,cg,116,97,9,2,379560.84
946,jm,197,41,21,20,917964.57
947,in,69,24,49,15,277955.41
948,bh,173,81,56,36,855134.06
949,am,138,50,28,99,659140.65
950,se,224,92,19,44,393137.66
951,mr,949,55,41,38,289992.72
952,tt,790,60,48,30,778878.08
953,ae,958,94,7,81,285519.63
954,gh,646,77,43,52,716426.87
955,mp,613,52,44,55,583723.45
956,gr,940,94,46,83,558070.8
957,gu,54,57,20,62,236959.29
958,om,153,34,11,30,468815.1
959,gg,364,76,21,26,523650.71
960,kr,299,99,1,40,917972.87
961,pl,868,18,29,80,995148.7
962,sv,847,12,49,68,87292.44
963,sm,777,15,22,15,324064.42
964,pt,753,2,45,81,334596.73
965,as,794,83,31,88,761862.84
966,gf,613,67,47,78,540603.89
967,bh,861,88,2,91,732459.57
968,ws,70,47,5,18,555113.25
969,tg,262,14,49,73,921468.7
970,kg,957,84,46,95,632491.69
971,tg,777,17,38,69,210756.89
972,sc,215,58,1,64,355616.47
973,sg,677,17,29,60,200627.14
974,mx,79,70,25,80,332019
975,lb,625,15,49,19,288149.35
976,bg,302,22,56,73,867475.93
977,co,356,99,36,49,373635.14
978,sl,838,94,19,56,404565.82
979,ly,966,95,32,25,817835.57
980,to,429,3,56,82,504921.2
981,as,421,74,29,66,907438.21
982,sg,969,77,49,7,888738.28
983,im,142,41,54,43,637836.4
984,tw,563,39,16,93,202009.92
985,ag,384,97,42,98,190317.62
986,ro,965,32,37,55,714786.41
987,bf,721,63,33,14,124698.8
988,ma,307,25,48,65,402350.61
989,bm,363,5,19,47,802973.17
990,il,535,93,46,97,864263.19
991,sb,636,13,12,8,248605.65
992,bd,868,98,13,22,374786.01
993,nu,633,83,29,81,60561.66
994,cl,67,96,5,90,266373.16
995,gu,911,27,26,12,228067.1
996,hm,474,36,2,9,361588.98
997,gw,663,48,49,78,786542.38
998,dj,153,20,25,71,565856.12
999,uy,67,84,18,78,723696.95
1000,fk,465,40,27,51,465594.38
1001,ck,131,8,45,13,267076.32
1002,ci,599,13,46,47,466514.55
1003,sa,824,84,47,46,843167.63
1004,bb,499,19,7,50,845273.57
1005,gr,893,9,45,72,499632.83
1006,jm,349,62,25,66,397234.23
1007,gd,704,1,38,1,615462.72
1008,ci,475,4,26,7,596516.62
1009,zm,347,95,52,80,768575.7
1010,de,745,68,55,40,91518.13
1011,fi,994,91,39,94,738817.19
1012,it,926,72,50,93,653839.69
1013,vu,378,10,19,55,924482.41
1014,bh,611,3,28,54,523303.35
1015,tn,998,8,3,79,925739.15
1016,ie,237,24,24,60,796847.42
1017,gu,98,17,35,35,936033.52
1018,gi,99,14,28,92,557427.35
1019,nl,337,12,56,82,678912.71
1020,aq,286,65,2,44,292101.67
1021,mh,983,67,26,37,80584.32
1022,bf,357,87,25,37,189016.06
1023,sy,274,49,9,78,808316.22
1024,lb,17,68,38,69,209025.26
1025,vg,85,59,25,33,194477.88
1026,ck,684,54,31,67,831474.8
1027,km,937,26,31,40,414079.25
1028,ls,98,80,45,25,294508.04
1029,sv,324,37,28,42,868422.74
1030,sr,258,82,41,65,657236.83
1031,tm,219,61,44,21,213653.2
1032,bz,496,9,17,81,344804.15
1033,kw,25,75,20,18,798112.63
1034,ee,606,75,3,89,333463.87
1035,rw,663,85,19,20,828383.57
1036,cc,450,41,51,80,489093.04
1037,am,795,29,39,66,903876.07
1038,sl,682,74,23,58,600180.57
1039,gh,423,6,50,100,971475.21
1040,cu,173,5,29,98,264383.45
1041,tk,381,11,30,20,199350.96
1042,id,891,30,40,10,270778.3
1043,mm,615,12,45,22,264990.29
1044,nr,999,95,19,29,759982.44
1045,ad,183,52,52,20,440681.21
1046,sy,398,61,56,72,183744.64
1047,aq,629,22,37,41,416874.13
1048,tm,144,87,50,72,957804.03
1049,al,109,97,24,39,920757.02
1050,se,173,50,29,16,826538.8
1051,sl,97,43,19,72,793528.43
1052,ye,43,22,19,94,870839.99
1053,ly,838,47,31,51,340757.42
1054,mp,907,94,53,4,693927.18
1055,ee,590,41,22,44,331094.35
1056,ao,442,12,50,19,74819.54
1057,bv,798,84,5,56,935465.69
1058,kz,426,20,33,20,524663.16
1059,jm,798,75,32,67,911570.97
1060,je,759,86,4,60,714472.06
1061,tk,74,60,48,62,178571.7
1062,uy,641,32,46,12,834048.6
1063,pw,993,18,56,64,550350.35
1064,gs,567,71,53,30,728149.97
1065,bm,933,21,29,90,663881.67
1066,bi,706,58,15,93,167916.1
1067,mh,15,95,41,4,294018.16
1068,vi,690,84,41,92,948165.89
1069,tg,189,43,30,4,913131.87
1070,th,854,61,42,66,778598.48
1071,jm,474,9,8,79,81757.54
1072,to,315,73,1,37,478757.52
1073,gd,508,3,33,51,712174.92
1074,eh,106,67,7,59,873927.27
1075,pr,267,13,14,94,346720.21
1076,mz,508,87,16,45,21753.78
1077,eg,463,68,13,76,271670.34
1078,af,845,33,31,11,517104.6
1079,ps,232,37,41,78,975378.48
1080,gt,542,22,26,95,742893.75
1081,bs,912,55,39,62,758255.55
1082,lu,744,39,52,39,217783.8
1083,re,704,86,23,23,728632.82
1084,gf,904,46,1,7,706579.11
1085,ws,982,28,51,78,952710.23
1086,gd,694,17,4,5,633906.73
1087,cv,367,11,32,92,908953.45
1088,sj,892,42,17,12,345225.28
1089,pt,144,93,11,3,912692.85
1090,lc,790,17,23,32,680494.23
1091,li,222,57,38,70,569967.69
1092,gq,438,2,56,29,268810.89
1093,tk,129,29,32,15,921189.45
1094,mx,255,4,55,2,599217.78
1095,gb,278,54,20,95,544586.35
1096,ls,732,45,22,68,154698.07
1097,kw,688,44,36,44,916934.92
1098,iq,681,45,20,92,59738.44
1099,ar,883,80,36,23,870692.96
1100,gs,830,80,47,31,270917.19
1101,mp,22,5,47,1,66775.32
1102,io,611,51,20,39,36614.64
1103,aq,96,27,5,31,150347.46
1104,sg,236,19,15,75,33495.76
1105,aq,523,58,51,74,370861.57
1106,is,89,77,7,75,465291.13
1107,pt,171,2,15,33,164341.92
1108,mw,711,11,35,71,741335.84
1109,hu,172,60,48,60,779742.75
1110,lb,256,100,38,37,671690.6
1111,au,149,69,5,29,998030.29
1112,jo,856,40,2,11,440022.27
1113,bg,3,21,54,84,225710.88
1114,ai,114,59,5,38,731188.38
1115,sm,780,51,17,11,879993.11
1116,gr,653,3,1,42,718952
1117,bd,175,59,44,5,963973.63
1118,rw,50,52,34,95,632925.12
1119,je,892,96,14,82,974827.55
1120,lt,98,83,33,89,88636.67
1121,bj,749,19,37,58,712071.15
1122,ph,27,82,49,58,599383.77
1123,ne,570,50,38,69,929213.21
1124,hu,475,48,30,23,275921.57
1125,li,799,47,20,46,732476.27
1126,py,481,80,2,85,737383.35
1127,gu,877,87,11,41,480839.83
1128,ca,860,53,53,66,922119.01
1129,bo,417,43,8,93,286025.26
1130,vu,693,30,40,40,282932.78
1131,pk,939,84,28,33,292195.92
1132,ma,950,60,6,26,906175.4
1133,nl,414,76,10,42,519885.08
1134,kg,860,8,28,90,37563.23
1135,uy,311,57,35,100,852504.5
1136,qa,396,77,4,32,355770.58
1137,dk,517,28,47,74,488900.71
1138,sg,600,7,19,39,371204.59
1139,ye,628,83,44,14,280355.36
1140,tw,161,6,30,47,413165.82
1141,pr,62,15,22,77,530123.36
1142,ky,50,83,11,63,951801.56
1143,cv,139,51,5,50,230386.73
1144,bn,483,12,31,14,591121.88
1145,cv,23,65,39,61,226691.09
1146,gy,234,41,30,22,549524.29
1147,bv,997,78,36,3,292498.4
1148,mt,893,37,13,14,756433.17
1149,ec,397,62,51,43,789214.37
1150,ua,291,93,24,94,568356.84
1151,lb,812,73,23,32,865050.27
1152,nz,789,90,42,19,683407.2
1153,ki,417,75,23,52,998160.59
1154,ma,199,2,48,91,988644.87
1155,ae,590,87,31,49,896439.5
1156,nc,788,31,13,64,687584.52
1157,il,529,96,9,49,789193.84
1158,dz,709,35,39,29,43432.46
1159,mv,27,69,35,84,428119.17
1160,mr,238,89,4,36,953069.57
1161,vi,453,63,56,81,350150.73
1162,bd,33,37,18,54,962520.07
1163,yt,205,68,52,2,113687.66
1164,rw,118,8,10,81,297400.55
1165,an,378,70,31,41,966998.26
1166,ps,539,45,18,98,821722.27
1167,lv,281,54,10,2,561526.83
1168,md,20,31,53,33,696504.71
1169,hn,676,28,34,94,656662.97
1170,tw,551,27,48,44,512048.13
1171,bo,363,48,36,81,486117.7
1172,ma,382,99,53,11,308587.23
1173,um,319,70,4,38,480449.15
1174,kz,679,33,4,13,543216.3
1175,at,244,2,40,63,283130.57
1176,az,702,75,2,96,593177.17
1177,sg,413,66,3,100,676897
1178,im,969,60,32,98,985448.2
1179,fk,621,62,55,64,799605.95
1180,pk,30,23,13,30,325058.27
1181,sv,553,71,43,35,65796.36
1182,kp,408,20,26,82,319204.02
1183,sj,610,54,45,48,991425.23
1184,tr,604,17,16,67,578612.17
1185,ma,226,1,46,9,196194.13
1186,tw,328,43,36,97,994234.41
1187,uz,292,83,34,36,260465.03
1188,km,112,59,24,14,738418.11
1189,gn,824,67,10,53,140036.08
1190,ao,907,33,19,86,50391.89
1191,ne,187,3,28,82,628064.58
1192,ru,463,14,27,12,151997.88
1193,zm,110,45,50,93,49134.91
1194,yt,809,56,1,39,283407.8
1195,id,128,45,21,94,99307.67
1196,kw,781,74,55,56,156876.66
1197,sh,352,25,54,98,899454.52
1198,va,504,36,35,66,975221.13
1199,dj,88,43,9,7,866795.15
1200,ch,270,20,14,6,529412.51
1201,ps,227,13,7,60,834617.76
1202,im,625,49,8,93,174892.54
1203,es,904,59,22,11,811457.9
1204,bb,736,35,25,57,667378.69
1205,uz,523,44,16,48,879839.95
1206,sl,975,77,18,18,837754.87
1207,tv,208,28,25,54,533205.41
1208,ae,234,49,23,73,414050.89
1209,mg,897,44,22,24,734032.04
1210,et,337,75,33,21,317405.62
1211,lc,143,98,40,74,862681.46
1212,bd,550,37,3,46,136537.52
1213,lv,642,99,40,50,157388.51
1214,am,417,22,25,96,125049.18
1215,gs,83,55,54,9,128033.1
1216,vc,978,56,42,19,974500.56
1217,ie,783,34,47,38,208291.02
1218,dm,695,41,43,5,324865.45
1219,hu,592,37,31,10,258420.17
1220,fj,834,57,21,88,513729.16
1221,ni,96,14,40,93,293061.78
1222,io,439,98,54,68,937738.64
1223,je,248,98,30,40,20416.12
1224,tk,780,55,30,93,297546.01
1225,pf,346,68,36,8,775224.92
1226,sl,784,45,27,94,935064.92
1227,wf,768,51,37,71,400786.31
1228,dm,523,39,54,15,113584.56
1229,ki,632,25,24,71,202157.51
1230,si,823,45,16,23,703206.35
1231,sj,766,51,53,86,488779.76
1232,ly,830,74,1,40,591477.89
1233,ck,13,79,28,33,503893.73
1234,ps,827,94,21,58,369434.48
1235,ne,401,41,47,76,582222.76
1236,va,228,9,43,76,31448.42
1237,an,952,61,33,83,674727.51
1238,jo,205,44,50,10,711776.05
1239,cx,703,1,29,1,956536.35
1240,to,655,31,6,14,853712.94
1241,an,804,70,17,8,926692.18
1242,au,965,72,13,89,17690.79
1243,bn,103,23,3,43,390309.19
1244,py,631,1,17,39,988986.8
1245,il,659,100,23,56,371585.59
1246,aw,954,15,18,79,105263.21
1247,ca,647,11,22,78,808935.81
1248,sy,983,88,41,75,352965.74
1249,ci,93,69,19,44,532570.38
1250,cf,386,10,20,41,775690.26
1251,ee,703,45,46,24,711678.34
1252,ca,139,77,20,55,75314.48
1253,gq,655,51,55,46,710284.8
1254,dj,858,23,51,16,215287.19
1255,va,87,83,17,83,833064.29
1256,cm,198,18,32,43,864401.38
1257,tt,452,100,45,57,201379.51
1258,cd,185,83,6,41,817268.38
1259,sv,852,3,10,81,928414.82
1260,at,581,46,9,1,851459.87
1261,mm,901,55,27,88,459123.93
1262,ba,226,7,5,79,591849.42
1263,cd,176,81,27,71,119400.67
1264,mn,202,23,35,55,310661.68
1265,rw,503,100,49,29,3347.74
1266,no,164,19,12,96,270918.75
1267,tc,490,79,15,14,719156.64
1268,gu,243,31,20,25,702153.34
1269,az,614,87,15,48,21938.5
1270,sz,26,60,23,39,790331.06
1271,sd,794,14,38,75,183889.37
1272,ps,339,8,43,56,59944.53
1273,dk,297,14,29,92,919368.91
1274,gu,475,39,12,84,47219.52
1275,tl,824,73,34,10,429668.99
1276,no,458,51,52,92,791453.16
1277,br,950,76,27,86,348463.81
1278,ne,907,39,11,61,441314.78
1279,dj,814,28,43,65,688136.5
1280,im,669,86,40,38,785045.97
1281,uy,525,68,46,6,306670.2
1282,do,610,66,50,47,189334.39
1283,re,18,73,39,42,934282.48
1284,se,607,20,44,76,297481.28
1285,mg,372,63,19,38,626082.99
1286,at,837,61,2,37,105538.41
1287,rs,414,88,25,78,97415.58
1288,cn,245,23,43,54,139414.46
1289,wf,174,37,48,52,184858.6
1290,sv,293,39,33,1,761225.17
1291,gf,457,11,13,46,918208.45
1292,kz,453,83,53,22,715809.39
1293,sn,637,37,14,7,301614.43
1294,it,834,66,38,48,706385.05
1295,ax,826,89,46,16,698141.53
1296,fo,925,30,48,72,636522.73
1297,be,697,53,26,86,711296.52
1298,gy,937,29,39,77,818235.41
1299,aw,422,75,33,53,91593.44
1300,at,841,79,48,21,944928.57
1301,ms,315,74,35,86,503912.59
1302,li,519,88,28,8,505199.56
1303,sd,53,39,37,82,122534.69
1304,va,347,33,52,76,209437.62
1305,pk,846,59,26,73,845991.58
1306,sc,797,82,46,94,242474.13
1307,jo,532,69,6,71,660129.19
1308,pr,450,21,39,99,645837.99
1309,dm,670,83,27,46,133250.93
1310,zm,289,49,32,56,694816.53
1311,cd,652,37,13,22,515108.15
1312,fk,876,31,51,58,960129.51
1313,ls,427,26,2,100,16595.85
1314,lb,107,23,48,11,906508.24
1315,hn,258,76,8,95,278586.74
1316,ae,961,76,25,13,566188.24
1317,to,941,32,8,25,675294.54
1318,gg,879,34,7,49,20823.42
1319,th,364,83,50,93,413201.72
1320,nr,597,91,38,55,432409.26
1321,nu,154,85,41,77,491266.73
1322,is,587,33,21,60,489210.6
1323,wf,331,4,10,74,879788.53
1324,dm,825,37,23,19,179435.3
1325,pk,851,9,34,27,46704.84
1326,lt,660,5,8,59,186718.94
1327,ng,231,14,36,14,693890.27
1328,ne,530,58,22,44,832868
1329,kn,41,51,9,40,475704.65
1330,bf,486,35,27,81,285365.06
1331,cr,7,41,7,32,5241.84
1332,mp,754,17,2,35,1887.24
1333,gy,235,47,35,20,257900.44
1334,so,490,58,1,4,783219.13
1335,fr,835,31,49,30,459003.87
1336,lc,505,20,51,3,793970.12
1337,cg,131,11,10,13,246055.37
1338,aq,836,6,25,53,63899.18
1339,bg,871,96,26,86,136501.37
1340,br,206,26,49,58,794145.89
1341,gp,390,2,52,57,34656.42
1342,sk,954,77,21,48,790473.9
1343,mk,486,21,9,45,217073.04
1344,gf,983,33,54,49,106579.31
1345,ky,27,46,8,77,740467.47
1346,tj,882,39,25,13,385562.46
1347,sg,454,27,3,8,709784.21
1348,ba,877,53,29,60,266333.92
1349,mt,869,23,52,14,637773.52
1350,rw,89,31,1,4,39127.4
1351,cy,339,46,45,16,956522.53
1352,bj,69,99,28,95,314643.76
1353,hr,552,76,2,88,676355.35
1354,ao,157,66,41,77,458635.1
1355,ao,347,28,3,76,862842.25
1356,mh,312,43,25,83,294097.66
1357,jm,845,52,55,32,752188.1
1358,ro,628,70,25,65,633217.39
1359,bo,289,8,53,18,640199.96
1360,bj,424,46,46,29,426416.53
1361,tj,840,75,25,46,561699.17
1362,tz,703,43,5,91,17072.52
1363,ad,805,66,4,1,597762.14
1364,bo,326,75,37,59,268815.11
1365,ls,887,96,6,18,7732.4
1366,kw,900,87,32,9,467560.32
1367,hu,538,97,54,92,3822.34
1368,na,340,64,11,15,701032.88
1369,gn,834,34,49,11,843562.58
1370,bg,479,33,4,36,985945.11
1371,kp,863,30,18,53,75236.66
1372,py,299,5,25,84,349855.84
1373,lt,631,60,27,59,759509.36
1374,do,96,53,21,76,207777.96
1375,bj,790,47,56,24,628339.63
1376,je,560,17,7,33,385265.04
1377,my,572,78,8,9,420694.51
1378,kw,179,81,41,17,9877.23
1379,mt,48,61,15,37,965941.06
1380,mo,526,14,48,47,427186.17
1381,pm,844,40,39,23,811960.24
1382,ma,616,8,20,78,211373.32
1383,kw,561,40,15,59,479991.74
1384,co,674,86,18,34,366348.06
1385,sb,132,53,20,77,997148.07
1386,kn,732,90,35,88,647526.16
1387,dj,892,26,53,79,96545.62
1388,jo,825,86,1,77,832778.77
1389,sl,671,7,40,62,169961.59
1390,fm,534,56,47,36,891251.11
1391,ls,693,20,41,89,47336.4
1392,bt,369,42,25,27,353164.59
1393,tw,721,62,56,20,649556.89
1394,fk,35,34,42,43,762147.15
1395,es,747,95,33,81,276665.29
1396,vc,764,91,16,17,143317.46
1397,ki,727,44,30,18,386353.11
1398,bb,930,8,41,55,584211.36
1399,ck,213,45,13,42,340723.59
1400,gt,277,67,34,38,582461.98
1401,gd,491,82,21,14,378951.43
1402,dz,786,21,8,68,959910.82
1403,gp,95,20,15,50,3438.69
1404,hm,704,82,21,70,621094.02
1405,cv,254,86,51,33,788419.46
1406,gd,798,54,7,35,752274.51
1407,mu,571,50,10,63,20630.65
1408,hu,348,46,56,28,526985.62
1409,jo,545,75,50,41,159865.92
1410,sy,54,30,42,52,615293.26
1411,nl,695,50,50,81,372763.19
1412,im,229,23,42,12,855967.76
1413,la,111,49,39,13,178437
1414,mp,231,98,14,58,749097.03
1415,gl,87,51,51,61,46901.3
1416,cy,543,93,27,82,572864.18
1417,ky,945,72,14,40,944176.75
1418,tn,589,76,24,29,6446.37
1419,pr,194,2,7,38,175437.35
1420,id,579,98,39,62,961333.47
1421,pt,200,45,23,51,263156.27
1422,hk,107,68,20,81,716913
1423,py,274,10,55,51,565331.88
1424,um,242,2,49,67,455257.19
1425,jm,838,62,26,46,29904.32
1426,sl,128,83,13,53,577568.85
1427,fr,404,50,31,18,354679.55
1428,cn,134,27,35,20,148108.75
1429,tr,540,23,49,91,36773.44
1430,si,359,60,31,97,429583.73
1431,np,800,10,23,77,34235.1
1432,kp,489,94,28,57,721237.18
1433,nc,688,48,6,55,300616.85
1434,ht,930,7,42,29,470782.33
1435,ye,999,48,44,57,851860.04
1436,sm,204,36,25,60,433647.69
1437,bb,157,95,5,80,552200.65
1438,dj,498,76,30,76,418440.75
1439,do,644,4,28,92,184979.47
1440,mm,919,26,49,44,890826.78
1441,co,52,73,13,43,919483.16
1442,pw,238,55,56,67,628844.5
1443,bf,762,92,2,26,27916.7
1444,ua,214,79,1,71,822198.89
1445,bo,812,36,53,88,954502.45
1446,it,157,44,23,84,598497.02
1447,fi,496,95,8,61,861988.7
1448,tl,852,59,56,27,621588.78
1449,gl,588,27,26,29,637244.58
1450,ao,10,6,6,69,897520.22
1451,sb,305,18,2,30,151110.05
1452,um,542,20,53,6,66525.96
1453,it,147,72,42,18,382336.78
1454,bt,727,30,13,90,746501.18
1455,bt,610,9,2,78,149362.04
1456,tm,58,46,37,29,817632.85
1457,kg,472,3,22,63,600579.39
1458,lu,903,75,40,18,965406.84
1459,bs,579,2,30,95,283410.44
1460,it,665,93,41,31,683752.21
1461,gt,5,34,48,51,82618.15
1462,ax,975,30,25,90,36839.19
1463,kr,807,9,5,82,307684.15
1464,tm,270,99,47,96,705418.6
1465,bw,257,67,40,1,721579.9
1466,cl,461,57,17,94,761905.48
1467,es,81,98,44,41,589149.79
1468,ne,191,72,5,98,802220.98
1469,ls,944,9,4,68,216749.34
1470,sk,952,34,37,97,671477.05
1471,se,945,3,30,52,37803.23
1472,am,492,67,40,79,936549.46
1473,tg,394,16,17,2,838768.78
1474,pt,391,39,20,59,760885.69
1475,pt,891,40,32,41,820159.54
1476,bn,830,1,44,92,461048.64
1477,ng,136,4,25,11,44306.84
1478,sn,287,17,2,55,652717.3
1479,tv,10,22,45,8,20975.11
1480,je,159,3,7,75,954468.22
1481,na,455,72,11,4,685310.07
1482,us,732,31,21,52,886048.91
1483,ao,905,33,52,60,851014.23
1484,na,131,68,44,45,502392.66
1485,mk,711,52,41,10,804166.24
1486,mq,167,34,18,98,49829.97
1487,bi,432,95,9,14,450694.22
1488,hu,894,61,56,76,570247.73
1489,vn,225,91,49,97,216576.76
1490,tc,209,2,16,61,669623.21
1491,fk,445,46,47,98,684260.09
1492,bg,328,15,31,12,128016.21
1493,ws,448,23,35,25,947950.64
1494,bh,358,46,49,89,729559.69
1495,fk,499,44,20,25,963757.39
1496,nr,930,46,45,32,128958.93
1497,cl,724,90,35,52,928218.45
1498,mq,558,74,19,73,483094.88
1499,vu,550,68,56,28,511805.73
1500,ge,601,62,21,63,890213.6
1501,kz,95,59,6,85,702975.76
1502,hu,252,26,9,42,466810.16
1503,eg,471,43,8,47,853358.44
1504,id,720,39,16,6,89668.79
1505,eg,753,24,50,32,269192.38
1506,jp,117,34,55,20,981972.53
1507,dj,976,28,10,7,841692.42
1508,re,60,9,45,60,836132.07
1509,gs,91,1,7,76,449587.43
1510,mm,283,45,51,40,152364.13
1511,li,876,98,6,40,246318.67
1512,tc,10,2,10,19,40097.22
1513,au,541,69,38,48,564014.79
1514,pm,274,95,18,30,915503.97
1515,om,411,78,31,56,486436.66
1516,dz,664,19,9,37,258474.88
1517,af,337,15,42,74,386020.27
1518,mm,672,78,35,9,886992.11
1519,tw,138,61,48,22,635746.79
1520,bj,477,46,27,84,895624.82
1521,gb,782,35,52,71,234172.22
